uid,gender,user_type
27713,male,non_reader
27714,male,reader
27715,unknown,non_reader
27716,male,non_reader
27717,male,non_reader
27718,male,non_reader
27719,male,non_reader
27720,unknown,non_reader
27721,male,reader
27722,male,non_reader
27723,male,non_reader
27724,male,non_reader
27725,male,non_reader
27726,male,non_reader
27727,male,new_user
27728,male,reader
27729,female,reader
27730,unknown,non_reader
27731,male,non_reader
27732,male,non_reader
27733,male,non_reader
27734,female,non_reader
27735,male,non_reader
27736,unknown,reader
27737,unknown,non_reader
27738,male,non_reader
27739,male,non_reader
27740,male,non_reader
27741,unknown,non_reader
27742,male,non_reader
27743,male,non_reader
27744,male,non_reader
27745,unknown,non_reader
27746,male,new_user
27747,male,non_reader
27748,female,non_reader
27749,unknown,non_reader
27750,male,non_reader
27751,unknown,non_reader
27752,female,non_reader
27753,female,non_reader
27754,unknown,non_reader
27755,male,reader
27756,male,reader
27757,male,new_user
27758,male,non_reader
27759,male,non_reader
27760,male,non_reader
27761,unknown,non_reader
27762,male,non_reader
27763,male,non_reader
27764,male,reader
27765,male,non_reader
27766,male,non_reader
27767,female,reader
27768,female,non_reader
27769,unknown,non_reader
27770,male,non_reader
27771,unknown,non_reader
27772,unknown,new_user
27773,male,new_user
27774,female,reader
27775,male,new_user
27776,male,non_reader
27777,male,non_reader
27778,male,non_reader
27779,male,non_reader
27780,male,non_reader
27781,female,non_reader
27782,male,non_reader
27783,male,non_reader
27784,male,non_reader
27785,male,reader
27786,female,non_reader
27787,male,non_reader
27788,male,non_reader
27789,male,non_reader
27790,male,reader
27791,female,reader
27792,male,non_reader
27793,male,non_reader
27794,unknown,reader
27795,male,non_reader
27796,unknown,non_reader
27797,male,non_reader
27798,male,non_reader
27799,unknown,non_reader
27800,male,reader
27801,male,non_reader
27802,male,new_user
27803,male,new_user
27804,male,reader
27805,male,reader
27806,male,reader
27807,male,non_reader
27808,male,reader
27809,male,non_reader
27810,male,non_reader
27811,male,non_reader
27812,male,non_reader
27813,female,non_reader
27814,female,new_user
27815,male,reader
27816,male,non_reader
27817,male,non_reader
27818,male,non_reader
27819,unknown,non_reader
27820,female,non_reader
27821,male,non_reader
27822,female,reader
27823,female,non_reader
27824,unknown,reader
27825,male,non_reader
27826,male,non_reader
27827,male,reader
27828,female,non_reader
27829,unknown,non_reader
27830,unknown,non_reader
27831,male,new_user
27832,female,non_reader
27833,male,reader
27834,female,non_reader
27835,unknown,non_reader
27836,male,reader
27837,female,non_reader
27838,female,reader
27839,male,non_reader
27840,female,new_user
27841,male,non_reader
27842,male,non_reader
27843,female,reader
27844,unknown,non_reader
27845,male,non_reader
27846,unknown,non_reader
27847,male,reader
27848,female,reader
27849,male,non_reader
27850,male,non_reader
27851,female,non_reader
27852,male,non_reader
27853,male,new_user
27854,male,reader
27855,male,non_reader
27856,male,non_reader
27857,female,non_reader
27858,male,non_reader
27859,male,new_user
27860,female,reader
27861,male,non_reader
27862,male,non_reader
27863,male,non_reader
27864,female,non_reader
27865,unknown,new_user
27866,unknown,non_reader
27867,male,reader
27868,male,non_reader
27869,female,non_reader
27870,unknown,reader
27871,unknown,non_reader
27872,unknown,non_reader
27873,male,new_user
27874,male,reader
27875,male,non_reader
27876,male,non_reader
27877,male,non_reader
27878,male,non_reader
27879,male,non_reader
27880,male,non_reader
27881,unknown,non_reader
27882,unknown,non_reader
27883,unknown,non_reader
27884,male,non_reader
27885,male,non_reader
27886,male,non_reader
27887,female,reader
27888,female,non_reader
27889,female,reader
27890,female,reader
27891,unknown,non_reader
27892,unknown,non_reader
27893,female,non_reader
27894,female,non_reader
27895,male,reader
27896,unknown,non_reader
27897,male,non_reader
27898,female,non_reader
27899,male,non_reader
27900,male,non_reader
27901,female,non_reader
27902,female,reader
27903,unknown,reader
27904,female,reader
27905,female,non_reader
27906,female,non_reader
27907,male,non_reader
27908,male,non_reader
27909,male,non_reader
27910,male,non_reader
27911,female,non_reader
27912,male,reader
27913,male,non_reader
27914,male,non_reader
27915,unknown,non_reader
27916,male,non_reader
27917,male,non_reader
27918,male,non_reader
27919,male,new_user
27920,male,non_reader
27921,male,non_reader
27922,male,non_reader
27923,male,non_reader
27924,male,reader
27925,male,non_reader
27926,male,reader
27927,female,reader
27928,unknown,non_reader
27929,male,non_reader
27930,female,non_reader
27931,male,non_reader
27932,female,non_reader
27933,unknown,non_reader
27934,unknown,non_reader
27935,male,non_reader
27936,unknown,non_reader
27937,male,non_reader
27938,male,non_reader
27939,female,non_reader
27940,male,non_reader
27941,male,non_reader
27942,male,non_reader
27943,male,reader
27944,male,reader
27945,female,non_reader
27946,unknown,non_reader
27947,unknown,non_reader
27948,male,non_reader
27949,male,non_reader
27950,female,non_reader
27951,male,non_reader
27952,female,new_user
27953,male,reader
27954,male,non_reader
27955,female,contributor
27956,unknown,non_reader
27957,female,non_reader
27958,male,non_reader
27959,male,non_reader
27960,unknown,non_reader
27961,male,new_user
27962,male,non_reader
27963,unknown,non_reader
27964,female,non_reader
27965,male,non_reader
27966,unknown,new_user
27967,female,non_reader
27968,unknown,reader
27969,male,non_reader
27970,male,non_reader
27971,female,non_reader
27972,male,non_reader
27973,male,non_reader
27974,female,non_reader
27975,male,non_reader
27976,male,non_reader
27977,male,non_reader
27978,male,reader
27979,female,non_reader
27980,male,non_reader
27981,unknown,new_user
27982,male,non_reader
27983,male,non_reader
27984,male,new_user
27985,unknown,reader
27986,unknown,non_reader
27987,male,non_reader
27988,male,non_reader
27989,female,non_reader
27990,male,non_reader
27991,male,non_reader
27992,female,non_reader
27993,female,non_reader
27994,male,non_reader
27995,male,non_reader
27996,female,non_reader
27997,male,non_reader
27998,unknown,non_reader
27999,male,non_reader
28000,unknown,non_reader
28001,female,new_user
28002,male,non_reader
28003,female,non_reader
28004,female,reader
28005,unknown,new_user
28006,female,non_reader
28007,male,non_reader
28008,female,non_reader
28009,unknown,new_user
28010,male,reader
28011,female,non_reader
28012,unknown,non_reader
28013,male,non_reader
28014,male,reader
28015,male,non_reader
28016,female,new_user
28017,female,reader
28018,unknown,non_reader
28019,unknown,reader
28020,unknown,non_reader
28021,male,non_reader
28022,male,reader
28023,female,non_reader
28024,female,non_reader
28025,male,non_reader
28026,male,reader
28027,male,reader
28028,unknown,non_reader
28029,female,non_reader
28030,unknown,non_reader
28031,male,non_reader
28032,male,non_reader
28033,male,non_reader
28034,male,reader
28035,male,non_reader
28036,female,non_reader
28037,unknown,non_reader
28038,female,non_reader
28039,male,non_reader
28040,male,non_reader
28041,male,non_reader
28042,female,non_reader
28043,unknown,reader
28044,male,non_reader
28045,male,non_reader
28046,female,non_reader
28047,male,non_reader
28048,male,new_user
28049,male,non_reader
28050,unknown,non_reader
28051,female,non_reader
28052,male,reader
28053,female,non_reader
28054,male,non_reader
28055,female,non_reader
28056,male,reader
28057,female,non_reader
28058,female,reader
28059,female,non_reader
28060,male,reader
28061,male,new_user
28062,male,non_reader
28063,male,non_reader
28064,male,non_reader
28065,female,reader
28066,male,non_reader
28067,female,non_reader
28068,male,non_reader
28069,unknown,new_user
28070,male,non_reader
28071,unknown,reader
28072,male,non_reader
28073,unknown,non_reader
28074,female,non_reader
28075,female,non_reader
28076,female,non_reader
28077,female,non_reader
28078,male,non_reader
28079,female,non_reader
28080,unknown,non_reader
28081,male,non_reader
28082,male,non_reader
28083,unknown,non_reader
28084,female,new_user
28085,female,non_reader
28086,male,non_reader
28087,female,non_reader
28088,female,reader
28089,female,non_reader
28090,female,non_reader
28091,unknown,new_user
28092,female,new_user
28093,unknown,non_reader
28094,female,non_reader
28095,female,non_reader
28096,unknown,reader
28097,female,non_reader
28098,male,non_reader
28099,male,non_reader
28100,male,non_reader
28101,female,new_user
28102,male,reader
28103,female,new_user
28104,unknown,non_reader
28105,unknown,non_reader
28106,female,new_user
28107,male,reader
28108,female,non_reader
28109,female,non_reader
28110,female,new_user
28111,male,non_reader
28112,unknown,non_reader
28113,male,non_reader
28114,male,new_user
28115,male,non_reader
28116,female,non_reader
28117,male,reader
28118,male,non_reader
28119,male,non_reader
28120,unknown,non_reader
28121,male,non_reader
28122,male,non_reader
28123,unknown,non_reader
28124,unknown,non_reader
28125,male,new_user
28126,male,non_reader
28127,female,non_reader
28128,female,non_reader
28129,male,non_reader
28130,unknown,new_user
28131,male,reader
28132,male,non_reader
28133,female,non_reader
28134,male,non_reader
28135,male,non_reader
28136,male,non_reader
28137,unknown,non_reader
28138,unknown,non_reader
28139,male,reader
28140,unknown,new_user
28141,male,non_reader
28142,male,non_reader
28143,male,non_reader
28144,male,non_reader
28145,male,non_reader
28146,male,non_reader
28147,unknown,non_reader
28148,male,non_reader
28149,unknown,non_reader
28150,female,non_reader
28151,unknown,non_reader
28152,male,non_reader
28153,male,reader
28154,female,non_reader
28155,unknown,non_reader
28156,unknown,non_reader
28157,male,non_reader
28158,male,reader
28159,female,reader
28160,male,non_reader
28161,male,reader
28162,male,non_reader
28163,female,non_reader
28164,female,new_user
28165,unknown,non_reader
28166,unknown,non_reader
28167,female,non_reader
28168,female,non_reader
28169,female,non_reader
28170,male,reader
28171,male,non_reader
28172,unknown,non_reader
28173,male,new_user
28174,female,non_reader
28175,male,non_reader
28176,unknown,non_reader
28177,male,non_reader
28178,unknown,non_reader
28179,unknown,reader
28180,female,non_reader
28181,male,non_reader
28182,female,non_reader
28183,male,non_reader
28184,male,non_reader
28185,male,new_user
28186,female,non_reader
28187,male,non_reader
28188,male,non_reader
28189,female,non_reader
28190,unknown,non_reader
28191,female,non_reader
28192,female,non_reader
28193,unknown,non_reader
28194,female,new_user
28195,female,non_reader
28196,male,new_user
28197,male,reader
28198,male,reader
28199,male,non_reader
28200,male,non_reader
28201,male,non_reader
28202,female,non_reader
28203,male,reader
28204,female,non_reader
28205,male,non_reader
28206,female,non_reader
28207,male,new_user
28208,male,reader
28209,female,non_reader
28210,female,new_user
28211,male,reader
28212,male,non_reader
28213,male,non_reader
28214,unknown,non_reader
28215,male,non_reader
28216,female,non_reader
28217,male,new_user
28218,male,non_reader
28219,male,non_reader
28220,male,non_reader
28221,male,new_user
28222,male,non_reader
28223,unknown,non_reader
28224,unknown,non_reader
28225,female,non_reader
28226,male,contributor
28227,male,contributor
28228,female,non_reader
28229,female,non_reader
28230,male,non_reader
28231,unknown,non_reader
28232,male,non_reader
28233,female,contributor
28234,female,reader
28235,male,non_reader
28236,female,non_reader
28237,unknown,non_reader
28238,male,non_reader
28239,male,new_user
28240,female,non_reader
28241,female,non_reader
28242,female,non_reader
28243,unknown,non_reader
28244,male,new_user
28245,male,non_reader
28246,male,non_reader
28247,male,non_reader
28248,female,non_reader
28249,male,non_reader
28250,male,non_reader
28251,female,new_user
28252,unknown,reader
28253,male,non_reader
28254,male,contributor
28255,female,non_reader
28256,male,reader
28257,male,non_reader
28258,female,non_reader
28259,male,non_reader
28260,male,reader
28261,female,new_user
28262,female,non_reader
28263,male,non_reader
28264,male,non_reader
28265,male,non_reader
28266,female,non_reader
28267,female,non_reader
28268,male,reader
28269,male,non_reader
28270,male,non_reader
28271,male,non_reader
28272,male,non_reader
28273,unknown,non_reader
28274,female,reader
28275,male,non_reader
28276,male,non_reader
28277,male,non_reader
28278,female,non_reader
28279,unknown,reader
28280,male,non_reader
28281,unknown,new_user
28282,female,reader
28283,female,new_user
28284,female,new_user
28285,female,non_reader
28286,male,reader
28287,female,non_reader
28288,male,reader
28289,male,non_reader
28290,female,non_reader
28291,male,non_reader
28292,male,non_reader
28293,male,non_reader
28294,male,non_reader
28295,male,non_reader
28296,female,reader
28297,female,non_reader
28298,unknown,non_reader
28299,unknown,non_reader
28300,male,non_reader
28301,male,non_reader
28302,female,non_reader
28303,male,reader
28304,male,non_reader
28305,male,reader
28306,male,non_reader
28307,unknown,new_user
28308,male,non_reader
28309,male,non_reader
28310,unknown,non_reader
28311,unknown,non_reader
28312,male,non_reader
28313,male,non_reader
28314,unknown,non_reader
28315,female,non_reader
28316,unknown,non_reader
28317,female,non_reader
28318,male,contributor
28319,male,non_reader
28320,male,non_reader
28321,male,non_reader
28322,female,non_reader
28323,male,non_reader
28324,unknown,non_reader
28325,female,non_reader
28326,male,non_reader
28327,male,non_reader
28328,female,new_user
28329,male,non_reader
28330,male,non_reader
28331,female,non_reader
28332,male,new_user
28333,female,non_reader
28334,female,non_reader
28335,unknown,non_reader
28336,male,non_reader
28337,unknown,new_user
28338,unknown,non_reader
28339,female,non_reader
28340,unknown,non_reader
28341,female,non_reader
28342,male,non_reader
28343,unknown,non_reader
28344,female,non_reader
28345,male,reader
28346,female,new_user
28347,male,non_reader
28348,male,reader
28349,male,non_reader
28350,female,non_reader
28351,female,non_reader
28352,male,non_reader
28353,female,non_reader
28354,male,non_reader
28355,female,contributor
28356,unknown,reader
28357,male,non_reader
28358,female,new_user
28359,male,non_reader
28360,unknown,non_reader
28361,female,non_reader
28362,unknown,new_user
28363,male,reader
28364,female,reader
28365,male,reader
28366,female,non_reader
28367,female,reader
28368,female,non_reader
28369,unknown,new_user
28370,female,non_reader
28371,male,new_user
28372,male,non_reader
28373,male,non_reader
28374,female,new_user
28375,female,non_reader
28376,male,non_reader
28377,male,non_reader
28378,male,non_reader
28379,male,non_reader
28380,female,non_reader
28381,female,non_reader
28382,male,non_reader
28383,male,new_user
28384,female,non_reader
28385,male,new_user
28386,male,non_reader
28387,unknown,non_reader
28388,male,non_reader
28389,male,reader
28390,male,non_reader
28391,male,non_reader
28392,male,non_reader
28393,female,non_reader
28394,male,reader
28395,male,non_reader
28396,male,non_reader
28397,male,non_reader
28398,female,reader
28399,male,non_reader
28400,unknown,non_reader
28401,male,non_reader
28402,unknown,non_reader
28403,male,new_user
28404,male,non_reader
28405,female,non_reader
28406,female,non_reader
28407,male,new_user
28408,male,non_reader
28409,male,non_reader
28410,male,non_reader
28411,male,non_reader
28412,female,non_reader
28413,male,non_reader
28414,unknown,non_reader
28415,male,non_reader
28416,male,non_reader
28417,male,non_reader
28418,unknown,reader
28419,female,reader
28420,female,non_reader
28421,unknown,non_reader
28422,female,non_reader
28423,unknown,reader
28424,female,non_reader
28425,male,non_reader
28426,unknown,new_user
28427,female,contributor
28428,male,contributor
28429,male,non_reader
28430,male,non_reader
28431,female,reader
28432,male,non_reader
28433,female,non_reader
28434,unknown,new_user
28435,male,non_reader
28436,male,non_reader
28437,male,non_reader
28438,male,reader
28439,female,reader
28440,male,non_reader
28441,female,non_reader
28442,unknown,non_reader
28443,female,non_reader
28444,female,non_reader
28445,female,reader
28446,male,non_reader
28447,unknown,reader
28448,female,non_reader
28449,female,reader
28450,female,non_reader
28451,male,non_reader
28452,female,non_reader
28453,female,non_reader
28454,male,non_reader
28455,male,non_reader
28456,female,new_user
28457,unknown,reader
28458,female,non_reader
28459,male,non_reader
28460,unknown,non_reader
28461,unknown,non_reader
28462,male,non_reader
28463,male,non_reader
28464,unknown,non_reader
28465,unknown,non_reader
28466,male,non_reader
28467,male,non_reader
28468,male,non_reader
28469,male,non_reader
28470,male,reader
28471,male,non_reader
28472,male,non_reader
28473,male,non_reader
28474,male,new_user
28475,male,reader
28476,male,non_reader
28477,male,reader
28478,male,non_reader
28479,female,non_reader
28480,male,non_reader
28481,unknown,non_reader
28482,female,non_reader
28483,male,reader
28484,male,contributor
28485,male,non_reader
28486,male,reader
28487,unknown,non_reader
28488,unknown,non_reader
28489,unknown,non_reader
28490,male,non_reader
28491,male,non_reader
28492,male,non_reader
28493,male,non_reader
28494,unknown,non_reader
28495,male,non_reader
28496,male,non_reader
28497,unknown,non_reader
28498,male,non_reader
28499,male,non_reader
28500,female,non_reader
28501,male,reader
28502,unknown,non_reader
28503,female,non_reader
28504,male,non_reader
28505,male,non_reader
28506,female,non_reader
28507,male,non_reader
28508,female,reader
28509,male,non_reader
28510,unknown,non_reader
28511,female,non_reader
28512,male,non_reader
28513,male,non_reader
28514,male,non_reader
28515,male,non_reader
28516,female,non_reader
28517,male,non_reader
28518,male,non_reader
28519,female,reader
28520,male,non_reader
28521,male,non_reader
28522,male,non_reader
28523,female,reader
28524,male,non_reader
28525,male,non_reader
28526,female,non_reader
28527,female,non_reader
28528,male,non_reader
28529,male,reader
28530,male,reader
28531,male,non_reader
28532,unknown,non_reader
28533,female,non_reader
28534,male,non_reader
28535,female,non_reader
28536,female,reader
28537,female,non_reader
28538,male,reader
28539,male,non_reader
28540,female,new_user
28541,female,non_reader
28542,unknown,non_reader
28543,unknown,non_reader
28544,female,reader
28545,male,non_reader
28546,male,reader
28547,female,non_reader
28548,male,non_reader
28549,unknown,non_reader
28550,male,reader
28551,female,non_reader
28552,unknown,non_reader
28553,male,reader
28554,female,non_reader
28555,female,reader
28556,male,non_reader
28557,unknown,reader
28558,male,reader
28559,male,new_user
28560,male,non_reader
28561,female,non_reader
28562,female,reader
28563,male,non_reader
28564,female,non_reader
28565,female,non_reader
28566,unknown,non_reader
28567,male,reader
28568,female,non_reader
28569,female,non_reader
28570,female,non_reader
28571,unknown,non_reader
28572,male,reader
28573,male,reader
28574,male,non_reader
28575,male,non_reader
28576,male,non_reader
28577,female,non_reader
28578,male,non_reader
28579,male,new_user
28580,male,non_reader
28581,male,new_user
28582,female,non_reader
28583,female,reader
28584,unknown,non_reader
28585,male,non_reader
28586,male,non_reader
28587,male,non_reader
28588,male,non_reader
28589,male,contributor
28590,unknown,non_reader
28591,male,non_reader
28592,male,non_reader
28593,male,non_reader
28594,unknown,non_reader
28595,female,non_reader
28596,female,reader
28597,male,non_reader
28598,male,non_reader
28599,male,non_reader
28600,male,new_user
28601,male,non_reader
28602,male,non_reader
28603,female,non_reader
28604,male,non_reader
28605,male,reader
28606,male,non_reader
28607,female,non_reader
28608,male,non_reader
28609,female,non_reader
28610,male,reader
28611,unknown,non_reader
28612,female,non_reader
28613,male,non_reader
28614,female,reader
28615,unknown,new_user
28616,female,new_user
28617,female,new_user
28618,unknown,non_reader
28619,male,non_reader
28620,male,non_reader
28621,male,non_reader
28622,male,non_reader
28623,female,reader
28624,male,reader
28625,female,non_reader
28626,female,non_reader
28627,unknown,non_reader
28628,unknown,non_reader
28629,female,non_reader
28630,male,non_reader
28631,male,non_reader
28632,male,non_reader
28633,male,non_reader
28634,female,reader
28635,male,new_user
28636,male,non_reader
28637,unknown,non_reader
28638,male,reader
28639,male,non_reader
28640,male,non_reader
28641,male,non_reader
28642,male,non_reader
28643,male,non_reader
28644,male,contributor
28645,male,non_reader
28646,male,reader
28647,male,non_reader
28648,female,non_reader
28649,male,non_reader
28650,female,non_reader
28651,male,non_reader
28652,male,non_reader
28653,male,reader
28654,male,reader
28655,female,non_reader
28656,female,non_reader
28657,unknown,new_user
28658,male,non_reader
28659,male,reader
28660,unknown,non_reader
28661,male,non_reader
28662,female,non_reader
28663,female,reader
28664,male,non_reader
28665,female,non_reader
28666,female,non_reader
28667,unknown,non_reader
28668,male,non_reader
28669,female,non_reader
28670,male,non_reader
28671,male,non_reader
28672,male,non_reader
28673,male,non_reader
28674,female,reader
28675,unknown,non_reader
28676,male,non_reader
28677,male,non_reader
28678,unknown,non_reader
28679,male,reader
28680,female,non_reader
28681,female,non_reader
28682,male,non_reader
28683,male,non_reader
28684,unknown,non_reader
28685,male,non_reader
28686,female,non_reader
28687,male,non_reader
28688,male,non_reader
28689,unknown,non_reader
28690,male,non_reader
28691,female,contributor
28692,male,non_reader
28693,male,non_reader
28694,male,non_reader
28695,female,contributor
28696,male,reader
28697,male,non_reader
28698,unknown,non_reader
28699,male,non_reader
28700,male,contributor
28701,female,non_reader
28702,male,non_reader
28703,male,reader
28704,unknown,non_reader
28705,unknown,non_reader
28706,unknown,non_reader
28707,female,non_reader
28708,male,reader
28709,female,non_reader
28710,male,reader
28711,female,non_reader
28712,female,reader
28713,male,non_reader
28714,male,reader
28715,male,non_reader
28716,male,new_user
28717,male,reader
28718,male,non_reader
28719,male,non_reader
28720,unknown,non_reader
28721,male,reader
28722,male,non_reader
28723,male,non_reader
28724,female,reader
28725,unknown,reader
28726,female,non_reader
28727,male,non_reader
28728,male,non_reader
28729,male,non_reader
28730,unknown,non_reader
28731,unknown,non_reader
28732,female,reader
28733,unknown,non_reader
28734,male,new_user
28735,male,non_reader
28736,male,reader
28737,male,non_reader
28738,male,non_reader
28739,male,non_reader
28740,unknown,non_reader
28741,unknown,non_reader
28742,female,non_reader
28743,female,new_user
28744,male,non_reader
28745,male,non_reader
28746,female,non_reader
28747,male,non_reader
28748,male,non_reader
28749,male,non_reader
28750,male,new_user
28751,female,non_reader
28752,male,reader
28753,male,non_reader
28754,male,non_reader
28755,female,non_reader
28756,female,non_reader
28757,unknown,non_reader
28758,female,non_reader
28759,male,non_reader
28760,female,non_reader
28761,male,reader
28762,male,non_reader
28763,male,non_reader
28764,unknown,contributor
28765,male,non_reader
28766,female,non_reader
28767,male,new_user
28768,unknown,non_reader
28769,female,new_user
28770,male,non_reader
28771,female,reader
28772,female,non_reader
28773,male,new_user
28774,female,non_reader
28775,female,non_reader
28776,male,non_reader
28777,female,new_user
28778,male,non_reader
28779,male,non_reader
28780,unknown,non_reader
28781,male,non_reader
28782,female,non_reader
28783,female,non_reader
28784,female,non_reader
28785,unknown,new_user
28786,female,non_reader
28787,male,non_reader
28788,male,reader
28789,unknown,reader
28790,male,non_reader
28791,unknown,non_reader
28792,female,non_reader
28793,male,contributor
28794,female,non_reader
28795,female,non_reader
28796,male,non_reader
28797,male,non_reader
28798,unknown,non_reader
28799,female,reader
28800,male,non_reader
28801,male,non_reader
28802,female,non_reader
28803,male,non_reader
28804,male,reader
28805,male,new_user
28806,female,new_user
28807,female,non_reader
28808,male,new_user
28809,male,reader
28810,female,non_reader
28811,male,non_reader
28812,male,reader
28813,female,non_reader
28814,male,non_reader
28815,male,reader
28816,unknown,non_reader
28817,male,non_reader
28818,unknown,reader
28819,female,non_reader
28820,male,non_reader
28821,male,non_reader
28822,female,non_reader
28823,male,non_reader
28824,male,non_reader
28825,male,non_reader
28826,female,non_reader
28827,male,reader
28828,female,non_reader
28829,male,reader
28830,unknown,reader
28831,male,new_user
28832,male,reader
28833,female,non_reader
28834,female,non_reader
28835,male,non_reader
28836,male,new_user
28837,unknown,non_reader
28838,male,reader
28839,female,reader
28840,male,new_user
28841,male,non_reader
28842,male,non_reader
28843,male,non_reader
28844,unknown,reader
28845,female,non_reader
28846,male,new_user
28847,unknown,non_reader
28848,male,non_reader
28849,male,non_reader
28850,male,new_user
28851,male,non_reader
28852,male,contributor
28853,male,non_reader
28854,male,non_reader
28855,male,non_reader
28856,unknown,non_reader
28857,male,new_user
28858,male,reader
28859,unknown,reader
28860,male,reader
28861,male,reader
28862,male,new_user
28863,female,new_user
28864,male,non_reader
28865,male,contributor
28866,male,non_reader
28867,male,non_reader
28868,male,non_reader
28869,male,non_reader
28870,female,non_reader
28871,male,non_reader
28872,male,new_user
28873,male,new_user
28874,male,non_reader
28875,male,non_reader
28876,male,non_reader
28877,male,new_user
28878,female,non_reader
28879,female,non_reader
28880,female,new_user
28881,male,non_reader
28882,unknown,reader
28883,female,reader
28884,male,non_reader
28885,unknown,non_reader
28886,male,new_user
28887,unknown,non_reader
28888,male,non_reader
28889,unknown,non_reader
28890,unknown,non_reader
28891,male,non_reader
28892,unknown,new_user
28893,female,non_reader
28894,male,reader
28895,male,non_reader
28896,male,non_reader
28897,female,non_reader
28898,male,non_reader
28899,female,non_reader
28900,male,non_reader
28901,male,non_reader
28902,male,reader
28903,female,non_reader
28904,unknown,non_reader
28905,male,non_reader
28906,female,non_reader
28907,male,reader
28908,female,non_reader
28909,male,non_reader
28910,male,non_reader
28911,male,non_reader
28912,female,non_reader
28913,female,non_reader
28914,male,non_reader
28915,unknown,non_reader
28916,female,non_reader
28917,male,non_reader
28918,male,non_reader
28919,male,non_reader
28920,male,reader
28921,male,reader
28922,male,non_reader
28923,female,non_reader
28924,female,reader
28925,male,non_reader
28926,female,non_reader
28927,unknown,non_reader
28928,male,non_reader
28929,unknown,new_user
28930,female,non_reader
28931,male,non_reader
28932,male,reader
28933,male,non_reader
28934,male,non_reader
28935,unknown,non_reader
28936,female,reader
28937,male,reader
28938,male,non_reader
28939,male,non_reader
28940,female,reader
28941,male,non_reader
28942,male,non_reader
28943,male,non_reader
28944,female,non_reader
28945,male,reader
28946,male,non_reader
28947,female,non_reader
28948,female,non_reader
28949,male,non_reader
28950,unknown,non_reader
28951,male,non_reader
28952,male,non_reader
28953,male,non_reader
28954,male,non_reader
28955,male,non_reader
28956,female,non_reader
28957,male,reader
28958,female,non_reader
28959,male,reader
28960,male,non_reader
28961,female,new_user
28962,male,non_reader
28963,male,non_reader
28964,female,non_reader
28965,male,non_reader
28966,female,non_reader
28967,female,reader
28968,female,non_reader
28969,male,non_reader
28970,female,new_user
28971,male,non_reader
28972,unknown,non_reader
28973,unknown,non_reader
28974,male,non_reader
28975,female,non_reader
28976,male,non_reader
28977,male,non_reader
28978,female,non_reader
28979,male,reader
28980,male,reader
28981,male,non_reader
28982,female,contributor
28983,male,non_reader
28984,male,non_reader
28985,female,non_reader
28986,female,non_reader
28987,unknown,non_reader
28988,male,new_user
28989,male,non_reader
28990,male,non_reader
28991,male,new_user
28992,male,reader
28993,male,non_reader
28994,male,non_reader
28995,male,reader
28996,female,non_reader
28997,male,non_reader
28998,female,non_reader
28999,male,non_reader
29000,unknown,new_user
29001,male,non_reader
29002,female,non_reader
29003,female,reader
29004,male,non_reader
29005,male,new_user
29006,male,reader
29007,male,non_reader
29008,unknown,non_reader
29009,male,non_reader
29010,male,non_reader
29011,male,reader
29012,male,non_reader
29013,male,non_reader
29014,male,non_reader
29015,male,reader
29016,male,reader
29017,male,non_reader
29018,male,non_reader
29019,male,new_user
29020,unknown,non_reader
29021,male,new_user
29022,male,non_reader
29023,male,non_reader
29024,female,non_reader
29025,unknown,non_reader
29026,male,non_reader
29027,female,non_reader
29028,female,contributor
29029,male,non_reader
29030,unknown,new_user
29031,male,non_reader
29032,male,non_reader
29033,male,non_reader
29034,male,reader
29035,male,non_reader
29036,male,non_reader
29037,male,non_reader
29038,female,non_reader
29039,male,non_reader
29040,unknown,non_reader
29041,male,non_reader
29042,male,reader
29043,unknown,non_reader
29044,male,reader
29045,male,non_reader
29046,female,non_reader
29047,female,non_reader
29048,male,non_reader
29049,female,non_reader
29050,female,non_reader
29051,female,non_reader
29052,male,new_user
29053,male,non_reader
29054,female,non_reader
29055,female,non_reader
29056,female,non_reader
29057,male,non_reader
29058,male,non_reader
29059,female,reader
29060,male,non_reader
29061,female,non_reader
29062,male,reader
29063,male,non_reader
29064,unknown,non_reader
29065,female,reader
29066,male,non_reader
29067,female,reader
29068,unknown,non_reader
29069,female,non_reader
29070,male,non_reader
29071,male,non_reader
29072,female,non_reader
29073,male,non_reader
29074,female,new_user
29075,female,non_reader
29076,female,non_reader
29077,unknown,new_user
29078,female,non_reader
29079,male,non_reader
29080,unknown,new_user
29081,male,non_reader
29082,male,non_reader
29083,female,non_reader
29084,male,non_reader
29085,female,non_reader
29086,male,non_reader
29087,unknown,reader
29088,male,new_user
29089,male,non_reader
29090,male,non_reader
29091,male,non_reader
29092,male,non_reader
29093,male,reader
29094,male,non_reader
29095,male,reader
29096,male,non_reader
29097,female,non_reader
29098,female,non_reader
29099,male,non_reader
29100,male,non_reader
29101,male,reader
29102,male,non_reader
29103,male,non_reader
29104,unknown,non_reader
29105,male,non_reader
29106,male,non_reader
29107,male,non_reader
29108,male,non_reader
29109,female,non_reader
29110,male,non_reader
29111,male,non_reader
29112,male,non_reader
29113,female,non_reader
29114,male,non_reader
29115,male,non_reader
29116,male,reader
29117,male,non_reader
29118,unknown,non_reader
29119,unknown,non_reader
29120,unknown,non_reader
29121,male,non_reader
29122,unknown,non_reader
29123,unknown,non_reader
29124,female,reader
29125,unknown,new_user
